family,case,tier,fixture_bytes,fixture_files,fixture_profile,seed,sample_count,timer,elapsed_ns,status,verification,target_ns,target_status,preparation_wall_ns,command_wall_ns,create_ns,exec_ns,sdk_edit_ns,commit_ns,visibility_ns,end_ns,host_peak_rss_bytes,container_peak_bytes,host_cpu_ns,host_cpu_scope,container_cpu_ns,verification_wall_seconds,apply_ns,git_first_status_ns,git_diff_ns,git_add_ns,git_cached_check_ns,git_commit_ns,git_final_status_ns,previous_elapsed_ns,difference_ns,difference_percent,resource_status,cleanup_status,cleanup_wall_ns,source_identity,product_identity,harness_identity,input_identity,image,proof_evidence,evidence,comparison_eligibility,comparison_reason,historical_checkpoint
dedup_branch_history,dedup-history-distributed-500,500,1048576,200,registered-fixture,1,1,pure_call_sum_ns,3175247074,PASS,PASS,15000000000,PASS,627565334,4593501833,9249666,,1330916907,1832302501,71125,2706875,28049408,44244992,2105726375,host process after-product minus before counters,498476000,9.918297666008584,,,,,,,,2925218405,250028669,8.547350466981626,PASS,PASS,346336042,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,bc77444397a2f0acc80b3feedf87aa6f047bb73a56cf0cd373e9ea176aca11f6,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-distributed-500/verification.json,performance/dedup_branch_history/dedup-history-distributed-500/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-hotset-1,1,1048576,200,registered-fixture,1,1,pure_call_sum_ns,29027751,PASS,PASS,15000000000,PASS,503912959,439444541,10136750,,10594125,5771667,74375,2450834,12353536,5394432,37789333,host process after-product minus before counters,20247000,2.121109667001292,,,,,,,,23580083,5447668,23.102836406470665,PASS,PASS,340609209,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,092f21ea05ae914a2df42e97fd790407cc333671b476fb59bf4d174d4a463cd4,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-hotset-1/verification.json,performance/dedup_branch_history/dedup-history-hotset-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-hotset-10,10,1048576,200,registered-fixture,1,1,pure_call_sum_ns,140843707,PASS,PASS,15000000000,PASS,554675709,548805083,8712167,,84522581,44986293,64541,2558125,13680640,5685248,96007292,host process after-product minus before counters,34072000,4.758220750009059,,,,,,,,118461251,22382456,18.89432688837635,PASS,PASS,341994042,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,0d89817c8c4b28008ea0ad38055d2345489664d8ee37fc1f0f20b8d381d84a44,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-hotset-10/verification.json,performance/dedup_branch_history/dedup-history-hotset-10/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-hotset-100,100,1048576,200,registered-fixture,1,1,pure_call_sum_ns,1163198164,PASS,PASS,15000000000,PASS,664508917,1784893458,10313000,,721405582,429124165,70084,2285333,17743872,13307904,589758626,host process after-product minus before counters,193997000,4.867449708006461,,,,,,,,799500410,363697754,45.490627578289796,PASS,PASS,349802333,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,2f0fdf7367ab03a708850ec98776c973ce49638833449f0e273cb5e062c8a9c4,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-hotset-100/verification.json,performance/dedup_branch_history/dedup-history-hotset-100/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-hotset-500,500,1048576,200,registered-fixture,1,1,pure_call_sum_ns,4143199056,PASS,PASS,15000000000,PASS,560766084,5383480542,9537458,,2478239053,1651523253,258500,3640792,26476544,46039040,2526971459,host process after-product minus before counters,674458000,9.105573875000118,,,,,,,,3683754881,459444175,12.472170104740472,PASS,PASS,391978291,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,aaadcd65557bee872c61c03bafb1e8c4272fdeca4973dccd4da886d4148fffaa,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-hotset-500/verification.json,performance/dedup_branch_history/dedup-history-hotset-500/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-recurring-1,1,1048576,200,registered-fixture,1,1,pure_call_sum_ns,35135625,PASS,PASS,15000000000,PASS,665100041,442549208,12110875,,12533000,7667667,74541,2749542,13467648,5185536,42987500,host process after-product minus before counters,21839000,2.3268663750059204,,,,,,,,21456208,13679417,63.75505401513632,PASS,PASS,396396541,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,eab0715b45a36961da7d4fc193c1654bb5ee8474c900427783210877cafeb887,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-recurring-1/verification.json,performance/dedup_branch_history/dedup-history-recurring-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-recurring-10,10,1048576,200,registered-fixture,1,1,pure_call_sum_ns,91313624,PASS,PASS,15000000000,PASS,556546375,494790959,8182917,,32318667,47474791,118208,3219041,13795328,5931008,78977292,host process after-product minus before counters,29339000,4.753103875002125,,,,,,,,62918081,28395543,45.13097435377916,PASS,PASS,345307792,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,afc533fde31d4c65852dbd3c6071612bbc8a85cd4617f1b55ea882e08c8af8d1,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-recurring-10/verification.json,performance/dedup_branch_history/dedup-history-recurring-10/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-recurring-100,100,1048576,200,registered-fixture,1,1,pure_call_sum_ns,734400949,PASS,PASS,15000000000,PASS,728024375,1335614208,10074917,,239791617,481866957,81458,2586000,16072704,7458816,471204417,host process after-product minus before counters,125612000,4.078387000001385,,,,,,,,462840955,271559994,58.67242106956589,PASS,PASS,350349459,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,bef1d6b53b5020dc6a147cec074c6fa5e302abafd382f636a8a048f7023afe84,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-recurring-100/verification.json,performance/dedup_branch_history/dedup-history-recurring-100/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-recurring-500,500,1048576,200,registered-fixture,1,1,pure_call_sum_ns,3045772393,PASS,PASS,15000000000,PASS,676618916,4364919375,10048292,,1019229263,2013385422,68250,3041166,19496960,5419008,1992581667,host process after-product minus before counters,446924000,7.8799811249919,,,,,,,,2145416191,900356202,41.966505416384265,PASS,PASS,399436667,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,8b25d9bb0d6c39e704ff19dfaa82fbe7944aad169fb4b1f98abf8531303c2c82,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-recurring-500/verification.json,performance/dedup_branch_history/dedup-history-recurring-500/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-metadata-1,1,1048576,200,registered-fixture,1,1,pure_call_sum_ns,28194584,PASS,PASS,15000000000,PASS,612928708,443955459,10398250,10167708,,4699834,81917,2846875,9895936,5652480,38359042,host process after-product minus before counters,22807000,2.151772625002195,,,,,,,,20652541,7542043,36.51871699467877,PASS,PASS,357502125,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,d9722816c13dc5844716b9d23ccaf6037932217c17afb773fc4a96111044716a,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-metadata-1/verification.json,performance/dedup_branch_history/dedup-history-metadata-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-metadata-10,10,1048576,200,registered-fixture,1,1,pure_call_sum_ns,94298669,PASS,PASS,15000000000,PASS,512255625,477504958,9815500,48366419,,33202875,66916,2846959,10371072,5660672,64666833,host process after-product minus before counters,48174000,4.670538125006715,,,,,,,,76473917,17824752,23.30827646764844,PASS,PASS,351829708,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,0fd04c2a392cf287e26afbdec70e3524d4b52a8bf194b9c02a907f50d4a9d38a,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-metadata-10/verification.json,performance/dedup_branch_history/dedup-history-metadata-10/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-metadata-100,100,1048576,200,registered-fixture,1,1,pure_call_sum_ns,787525582,PASS,PASS,15000000000,PASS,619963041,1321562708,10376250,459482248,,314837793,67500,2761791,12959744,5402624,361385541,host process after-product minus before counters,328198000,4.432802542010904,,,,,,,,649605248,137920334,21.231406985184947,PASS,PASS,352690084,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,c80147ad446926c40ccfb06a011ad804582e1a8777ca7f8967841a25caf377ff,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-metadata-100/verification.json,performance/dedup_branch_history/dedup-history-metadata-100/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-metadata-500,500,1048576,200,registered-fixture,1,1,pure_call_sum_ns,4041859457,PASS,PASS,15000000000,PASS,491079958,5120079750,12897667,2367563329,,1658594586,108875,2695000,15745024,5218304,1819841542,host process after-product minus before counters,1591369000,8.003812166003627,,,,,,,,3231966647,809892810,25.058823263283507,PASS,PASS,414130583,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,3d0280fe06fb25d6ac490aa8c88e50c185802e635f123b7f3b57302289d1bafc,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-metadata-500/verification.json,performance/dedup_branch_history/dedup-history-metadata-500/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-unrelated-1,1,1048576,200,registered-fixture,1,1,pure_call_sum_ns,1171338333,PASS,PASS,15000000000,PASS,667408208,1541976750,8767583,1114515625,,45132666,71000,2851459,18759680,8155136,418557541,host process after-product minus before counters,240427000,3.1005180409993045,,,,,,,,880163541,291174792,33.08189653813438,PASS,PASS,355568292,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,cd37031f4888f7eeb328bc0ff75d0a62f88d67afc75b5a9a1744d024b317938e,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-unrelated-1/verification.json,performance/dedup_branch_history/dedup-history-unrelated-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-unrelated-10,10,1048576,200,registered-fixture,1,1,pure_call_sum_ns,12093765959,PASS,PASS,15000000000,PASS,738261416,12544355666,11423750,11556699293,,521013290,96417,4533209,34865152,17379328,4038512916,host process after-product minus before counters,2437631000,13.448633166990476,,,,,,,,9543474916,2550291043,26.722876786990238,PASS,PASS,401405875,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,c6c7c33e2a40181566e47db3d22604f3409220cdd1fcc06fcfc791d006e8d6fa,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-unrelated-10/verification.json,performance/dedup_branch_history/dedup-history-unrelated-10/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-unrelated-100-mixed-v2,100,1048576,10,history-unrelated-mixed-v2,1,1,pure_call_sum_ns,5125323582,PASS,PASS,15000000000,PASS,609425541,5751372500,9112791,3283278163,,1829277170,87125,3568333,59801600,8769536,2498240625,host process after-product minus before counters,963167000,6.536404583006515,,,,,,,,3549609120,1575714462,44.39121065814706,PASS,PASS,406047250,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,2463b03cfbae37c0615daa7ef2bf531a547e634fc5c36a87b193e14fa19bdefb,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-unrelated-100-mixed-v2/verification.json,performance/dedup_branch_history/dedup-history-unrelated-100-mixed-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
